"review_name","review_stars","review_comment"
"DreamAnotherDream","1.0 out of 5 stars","Buyer beware I’m seriously questioning the authenticity of these shirts. Never have I bought Hanes products before where there was no Hanes logo on them anywhere."
"ghostreapr","1.0 out of 5 stars","These shirts are NOT 100% cotton as stated. Very disappointed in the misleading description. It makes me very leery of ordering clothes of any type from Amazon ever again.
Walmart or somewhere else will get my business for clothes."
"Brios","1.0 out of 5 stars","Great fit but completely see through... returning"
"CJ","1.0 out of 5 stars","These were advertised as soft, 100% cotton shirts. Upon receipt, I found they were partially polyester and very scratchy. I have returned them. I'll plan to go looking for soft shirts like this in person where I can evaluate the quality in person before I buy."
"H","1.0 out of 5 stars","I chose the right size but the neck hole was too loose and big."
"sinadu","1.0 out of 5 stars","These are not very soft even though they are said to be ultra soft..."
"Crystal","1.0 out of 5 stars","These are NOT Hanes comfort soft t-shirts. They are knock offs, generic Hanes labels added to cheap shirts. I would like a refund!"
"Bill Vecchio Jr.","1.0 out of 5 stars","I don’t know if you’ve ever worn a Hanes comfort fit T-shirt before but they are soft, a normal thickness, and fit perfectly. These are cheap knockoffs that are not soft, thicker than comfort fit t’s, and are wider and shorter than the comfortfits you buy in the store. Do not be fooled."
"Will fuentes","1.0 out of 5 stars","The shirt fits fine everywhere but the neck and shoulders. It feels like it was not stitched correctly. It is the worst shirt I have ever owned."
"Tricia Ramkissoon","1.0 out of 5 stars","It was not what I was expecting. The material was rough and stiff. Not soft as the details claim. Buy your size. Not one up or down. Your size will fit."
"Chris","1.0 out of 5 stars","These are not Hanes ComfortSoft®. They're rough on your skin and obviously fake. The tags are paper with a weird font that says Hanes-- and it easily rips off when you pull on it."
"Chris W.","1.0 out of 5 stars","Hems of two of the shirts came completely unraveled in first wash. Shirts are very stiff feeling, even after washing. Would not recommend."
"HiveTyrant36","1.0 out of 5 stars","These initially were very comfortable and seemed like decent shirts... until I washed them.... They went from 5x to 2x in one load. DO NOT BUY."
"Karl","1.0 out of 5 stars","Very different from other Hanes t-shirts I have purchased off line. The fabric is not as black as others, but more importantly, the length is two inches shorter than other Hanes shirts of the same size. The tail keeps pulling out of my jeans. Other than price, I can't think of any reason to recommend these."
"charlie","1.0 out of 5 stars","The shirts are not black they are gray first off and after you wash one time they shrink alot i have always got good stuff off Amazon but i will never buy off Q mall again"
"Buzznot","1.0 out of 5 stars","This is the worst Hane's product i have ever bought I am not sure they will be decent rags."
"Steven F.","1.0 out of 5 stars","For a product labeled ComfortSoft, Hanes really drops the ball. Out of the packaging these shirts are stiff and scratchy, after a wash they've hardly improved and the thinness of the fabric has shown itself. You get what you pay for I guess."
"D Lloyd","1.0 out of 5 stars","Bought navy shirts from Aristan Group. Not as advertised. Large tags with Heavyweight name. Not liker e the other tagless ones I've bought. Had until Nov 18 to ship return. Today, November 18th the label is not available to print. Guess I learned my lesson. Ship returns promptly. I'm out $14."
"Talia","1.0 out of 5 stars","These are the worst. There is nothing comfortsoft about them. I’ve bought these before and they were great, not sure what changed. Itchy and uncomfortable the moment you have them on. The tag is softer than the shirt itself. Buy something else."
"Darwine","1.0 out of 5 stars","The product is really rough it even cause my nipple to chaff would not recommend."
"Doc1103","1.0 out of 5 stars","The shirt fits but it was never listed that they were short. I am in the navy and I use it as a uniform under shirt and it does not fit an average sized person in terms of length. It pops out of the back"
"Kiowa","1.0 out of 5 stars","If this is cotton ???? Theses t shirts are low quality!!"
"Karly and Brian","1.0 out of 5 stars","As soon as they were washed they shrank and became terrible shirts that became rags"
"Jeremy C Stretch","1.0 out of 5 stars","I ordered two four-packs of these shirts. Two had holes or missing stitching, and three of them didn't fit right (collar too small, sleeves too long, and/or shirt too short). I don't expect the remaining three to last more than a few months. Hanes used to be a decent quality brand but these were the last items I'll ever buy from them."
"jonathon burfoot","1.0 out of 5 stars","They didn't come in packaging other then a big shipping bag with them all together, different labeling then my other hanes super soft shirts, not the same super soft cotten. Almost like they are knock off shirts."
"Amazon Customer","1.0 out of 5 stars","No sirven demaciado grande gigantescas.que corren bien grandes, demasiado."
"None","1.0 out of 5 stars","These are not comfort t shirts, severely shrinks when washed"
"Amazon Customer","1.0 out of 5 stars","I wish I could emphasize this comment. Total wast of money. It’s not soft and it shrunk like crazy at first wash XL to M. Figured I’d use it to clean my car, but pretty much fell apart for that. Don’t buy it."
"Mike","1.0 out of 5 stars","Don’t waste your money. The shirts are not comfortable and they shrunk almost two sizes after 1 wash. Worthless junk."
"kaycee baker","1.0 out of 5 stars","These t-shirts are NOT soft!!!
They are thick ((HOT)) and hard even after being washed multiple times!!"
"Gagandeep","1.0 out of 5 stars","The fabric shrunk after the first wash, I would not recommend anyone buying this product. The t-shirt is unwearable, I am now using this cloth for cleaning my apartment."
"Heidi J.B.","1.0 out of 5 stars","Fabric is stiff. Cut is not flattering. Fades fast."
"Kai","1.0 out of 5 stars","CHEAP MATERIAL. SUPER ITCHY. CAME WITH TAGS. DO NOT WASTE YOUR MONEY!!! Fake fake fake"
"Katlaind Brooke","1.0 out of 5 stars","These shirts are not soft whatsoever. I’m not picky, normally any T-shirt is fine for me.. but these shirts are so rough, stiff and uncomfortable. I washed them and they still feel awful. I’ll probably just end up donating them. Very disappointed!"
"wade hendrix","1.0 out of 5 stars","These were notComfort Soft and clearly a misrepresentation of the product.The fabric didn't feel like them and I'm surprised that people get by selling things that aren't what they were supposed to be. I've worn them since Hanes came out with them and they just don't wear the same.Amazon evidently doesn't care what crap is sold on their site or they would stop these people from ripping off their customers."
"Joseph Daxberger","1.0 out of 5 stars","I bought this pack of shirts 25 days ago. I thought the tags looked a little suspect as soon as I opened them up, and now one of them has ripped in the armpit, and as you can see in the photo, the bottom hem has already opened up on another. These shirts have only been washed twice."
"J. Pinson","1.0 out of 5 stars","This product is advertised in the pictures as being 100% cotton. In the description, it’s advertised as 90% cotton. Printed on the shirt, maybe 50% cotton, 50% polyester. Hanes doesn’t make a comfortsoft tee shirt that’s 50% cotton."
"Akip","1.0 out of 5 stars","Tad on the small size, these are knock offs and are not Hanes Ts...they have a tag though they claim to be “tagless”"
